Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1529,Exit short,2019-01-16 18:15,Stop Hit,122.56,1829.7249,222018.8194,-2232.26,-1.01,1427.19,0.64,-6147.88,-2.77,841569.94,841.57
1529,Entry short,2019-01-16 16:30,Short,121.34,1829.7249,222018.8194,-2232.26,-1.01,1427.19,0.64,-6147.88,-2.77,841569.94,841.57
1530,Exit short,2019-01-17 16:00,Short Exit,120.97,2618.4623,311178.0597,-5577.32,-1.79,1256.86,0.40,-7881.57,-2.53,835992.6,835.99
1530,Entry short,2019-01-17 10:15,Short,118.84,2618.4623,311178.0597,-5577.32,-1.79,1256.86,0.40,-7881.57,-2.53,835992.6,835.99
1531,Exit long,2019-01-18 04:45,Long Exit,121.31,2023.2428,247300.9674,-1861.38,-0.75,2508.82,1.01,-4633.23,-1.87,834131.2,834.13
1531,Entry long,2019-01-17 16:15,Long,122.23,2023.2428,247300.9674,-1861.38,-0.75,2508.82,1.01,-4633.23,-1.87,834131.2,834.13
1532,Exit short,2019-01-19 00:15,Short Exit,120.32,3609.0896,434606.5696,360.91,0.08,8445.27,1.94,-4403.09,-1.01,834492.1,834.49
1532,Entry short,2019-01-18 11:00,Short,120.42,3609.0896,434606.5696,360.91,0.08,8445.27,1.94,-4403.09,-1.01,834492.1,834.49
1533,Exit long,2019-01-19 18:30,Long Exit,123.17,2902.2179,363967.1468,-6500.97,-1.79,1422.09,0.39,-9345.14,-2.57,827991.1,827.99
1533,Entry long,2019-01-19 10:15,Long,125.41,2902.2179,363967.1468,-6500.97,-1.79,1422.09,0.39,-9345.14,-2.57,827991.1,827.99
1534,Exit short,2019-01-20 21:00,Short Exit,117.53,5193.4942,636047.2347,25655.86,4.03,35159.96,5.53,-5193.49,-0.82,853647,853.65
1534,Entry short,2019-01-20 08:30,Short,122.47,5193.4942,636047.2347,25655.86,4.03,35159.96,5.53,-5193.49,-0.82,853647,853.65
1535,Exit short,2019-01-21 09:45,Short Exit,116.5,3612.1702,416663.8326,-4154,-1.00,2275.67,0.55,-8922.06,-2.14,849493,849.49
1535,Entry short,2019-01-21 04:30,Short,115.35,3612.1702,416663.8326,-4154,-1.00,2275.67,0.55,-8922.06,-2.14,849493,849.49
1536,Exit long,2019-01-21 21:45,Long Exit,115.52,3205.906,378136.6127,-7790.35,-2.06,1602.95,0.42,-8880.36,-2.35,841702.7,841.70
1536,Entry long,2019-01-21 13:30,Long,117.95,3205.906,378136.6127,-7790.35,-2.06,1602.95,0.42,-8880.36,-2.35,841702.7,841.70
1537,Exit short,2019-01-22 01:15,Short Exit,116.82,4257.1395,491784.755,-5534.28,-1.13,5960,1.21,-6598.57,-1.34,836168.4,836.17
1537,Entry short,2019-01-21 21:45,Short,115.52,4257.1395,491784.755,-5534.28,-1.13,5960,1.21,-6598.57,-1.34,836168.4,836.17
1538,Exit short,2019-01-22 12:15,Short Exit,115.86,2806.9122,318612.6038,-6596.24,-2.07,1740.29,0.55,-8476.87,-2.66,829572.1,829.57
1538,Entry short,2019-01-22 11:45,Short,113.51,2806.9122,318612.6038,-6596.24,-2.07,1740.29,0.55,-8476.87,-2.66,829572.1,829.57
1539,Exit long,2019-01-22 22:15,Long Exit,117.85,2169.3012,252701.8968,2950.25,1.17,7093.61,2.81,-1128.04,-0.45,832522.4,832.52
1539,Entry long,2019-01-22 13:00,Long,116.49,2169.3012,252701.8968,2950.25,1.17,7093.61,2.81,-1128.04,-0.45,832522.4,832.52
1540,Exit short,2019-01-23 13:45,Short Exit,118.13,5527.5665,648881.0314,-4090.4,-0.63,2321.58,0.36,-5140.64,-0.79,828432,828.43
1540,Entry short,2019-01-23 08:30,Short,117.39,5527.5665,648881.0314,-4090.4,-0.63,2321.58,0.36,-5140.64,-0.79,828432,828.43
1541,Exit long,2019-01-23 14:45,Stop Hit,117.16,4268.3814,501492.1307,-1408.57,-0.28,128.05,0.03,-4695.22,-0.94,827023.44,827.02
1541,Entry long,2019-01-23 14:30,Long,117.49,4268.3814,501492.1307,-1408.57,-0.28,128.05,0.03,-4695.22,-0.94,827023.44,827.02
1542,Exit short,2019-01-24 11:30,Short Exit,116.08,3948.86,462648.4376,4264.77,0.92,13110.22,2.83,-2329.83,-0.50,831288.2,831.29
1542,Entry short,2019-01-23 14:45,Short,117.16,3948.86,462648.4376,4264.77,0.92,13110.22,2.83,-2329.83,-0.50,831288.2,831.29
1543,Exit long,2019-01-24 17:45,Long Exit,115.42,4243.9359,494885.3653,-5050.28,-1.02,254.64,0.05,-5389.8,-1.09,826237.94,826.24
1543,Entry long,2019-01-24 13:15,Long,116.61,4243.9359,494885.3653,-5050.28,-1.02,254.64,0.05,-5389.8,-1.09,826237.94,826.24
1544,Exit long,2019-01-25 05:30,Long Exit,116.07,4737.6939,551988.7163,-2084.59,-0.38,3505.89,0.64,-3411.14,-0.62,824153.3,824.15
1544,Entry long,2019-01-24 19:15,Long,116.51,4737.6939,551988.7163,-2084.59,-0.38,3505.89,0.64,-3411.14,-0.62,824153.3,824.15
1545,Exit short,2019-01-25 11:30,Stop Hit,115.95,5854.8813,676004.5949,-2868.89,-0.42,9660.55,1.43,-9660.55,-1.43,821284.44,821.28
1545,Entry short,2019-01-25 08:30,Short,115.46,5854.8813,676004.5949,-2868.89,-0.42,9660.55,1.43,-9660.55,-1.43,821284.44,821.28
1546,Exit long,2019-01-25 18:30,Long Exit,114.99,3996.1494,463353.5229,-3836.3,-0.83,2837.27,0.61,-5434.76,-1.17,817448.1,817.45
1546,Entry long,2019-01-25 11:30,Long,115.95,3996.1494,463353.5229,-3836.3,-0.83,2837.27,0.61,-5434.76,-1.17,817448.1,817.45
1547,Exit long,2019-01-26 14:45,Long Exit,115.76,7019.1116,812602.5499,-70.19,-0.01,16424.72,2.02,-1403.82,-0.17,817377.94,817.38
1547,Entry long,2019-01-26 06:15,Long,115.77,7019.1116,812602.5499,-70.19,-0.01,16424.72,2.02,-1403.82,-0.17,817377.94,817.38
1548,Exit short,2019-01-28 20:15,Short Exit,103.82,5356.8015,618549.8692,62406.74,10.09,80084.18,12.95,-2839.1,-0.46,879784.7,879.78
1548,Entry short,2019-01-26 15:30,Short,115.47,5356.8015,618549.8692,62406.74,10.09,80084.18,12.95,-2839.1,-0.46,879784.7,879.78
1549,Exit long,2019-01-29 05:15,Long Exit,103.66,3092.9226,329086.9646,-8474.61,-2.58,835.09,0.25,-8814.83,-2.68,871310.06,871.31
1549,Entry long,2019-01-28 23:15,Long,106.4,3092.9226,329086.9646,-8474.61,-2.58,835.09,0.25,-8814.83,-2.68,871310.06,871.31
1550,Exit short,2019-01-29 09:30,Short Exit,104.48,3133.3696,322674.4014,-4700.05,-1.46,3384.04,1.05,-5389.4,-1.67,866610,866.61
1550,Entry short,2019-01-29 06:00,Short,102.98,3133.3696,322674.4014,-4700.05,-1.46,3384.04,1.05,-5389.4,-1.67,866610,866.61
1551,Exit long,2019-01-29 22:30,Long Exit,104.34,3483.9269,365080.6999,-1567.77,-0.43,3971.68,1.09,-3797.48,-1.04,865042.25,865.04
1551,Entry long,2019-01-29 15:15,Long,104.79,3483.9269,365080.6999,-1567.77,-0.43,3971.68,1.09,-3797.48,-1.04,865042.25,865.04
1552,Exit short,2019-01-30 04:15,Short Exit,105,4113.1275,424227.9704,-7650.42,-1.80,246.79,0.06,-9007.75,-2.12,857391.8,857.39
1552,Entry short,2019-01-30 00:30,Short,103.14,4113.1275,424227.9704,-7650.42,-1.80,246.79,0.06,-9007.75,-2.12,857391.8,857.39
1553,Exit long,2019-01-30 11:45,Long Exit,104.35,5457.9161,574445.6695,-4912.12,-0.86,818.69,0.14,-7477.34,-1.30,852479.7,852.48
1553,Entry long,2019-01-30 11:15,Long,105.25,5457.9161,574445.6695,-4912.12,-0.86,818.69,0.14,-7477.34,-1.30,852479.7,852.48
1554,Exit long,2019-01-30 20:30,Long Exit,107.52,4093.0567,430303.0509,9782.41,2.27,16781.53,3.90,-654.89,-0.15,862262.1,862.26
1554,Entry long,2019-01-30 12:30,Long,105.13,4093.0567,430303.0509,9782.41,2.27,16781.53,3.90,-654.89,-0.15,862262.1,862.26
1555,Exit long,2019-01-31 06:45,Long Exit,108.1,4062.3286,443484.4133,-4346.69,-0.98,3493.6,0.79,-5199.78,-1.17,857915.44,857.92
1555,Entry long,2019-01-31 00:45,Long,109.17,4062.3286,443484.4133,-4346.69,-0.98,3493.6,0.79,-5199.78,-1.17,857915.44,857.92
1556,Exit short,2019-01-31 20:30,Short Exit,106.08,4551.8754,487278.2616,4415.32,0.91,9923.09,2.04,-1137.97,-0.23,862330.75,862.33
1556,Entry short,2019-01-31 08:45,Short,107.05,4551.8754,487278.2616,4415.32,0.91,9923.09,2.04,-1137.97,-0.23,862330.75,862.33
1557,Exit short,2019-02-01 09:00,Short Exit,104.6,4397.4763,458700.7529,-1275.27,-0.28,7343.79,1.60,-2154.76,-0.47,861055.5,861.06
1557,Entry short,2019-02-01 01:15,Short,104.31,4397.4763,458700.7529,-1275.27,-0.28,7343.79,1.60,-2154.76,-0.47,861055.5,861.06
1558,Exit long,2019-02-02 05:15,Long Exit,105.9,4233.6954,448602.3646,-254.02,-0.06,6435.22,1.43,-4276.03,-0.95,860801.44,860.80
1558,Entry long,2019-02-01 11:30,Long,105.96,4233.6954,448602.3646,-254.02,-0.06,6435.22,1.43,-4276.03,-0.95,860801.44,860.80
1559,Exit long,2019-02-03 06:45,Long Exit,108.03,5188.0469,564251.9808,-3787.27,-0.67,6744.46,1.20,-3994.8,-0.71,857014.2,857.01
1559,Entry long,2019-02-02 23:45,Long,108.76,5188.0469,564251.9808,-3787.27,-0.67,6744.46,1.20,-3994.8,-0.71,857014.2,857.01
1560,Exit short,2019-02-04 09:00,Stop Hit,106.96,5192.585,554464.2263,-934.67,-0.17,11319.84,2.04,-5556.07,-1.00,856079.5,856.08
1560,Entry short,2019-02-03 08:45,Short,106.78,5192.585,554464.2263,-934.67,-0.17,11319.84,2.04,-5556.07,-1.00,856079.5,856.08
1561,Exit long,2019-02-04 12:00,Long Exit,105.55,5262.7158,562900.082,-7420.43,-1.32,2262.97,0.40,-7736.19,-1.37,848659.06,848.66
1561,Entry long,2019-02-04 09:00,Long,106.96,5262.7158,562900.082,-7420.43,-1.32,2262.97,0.40,-7736.19,-1.37,848659.06,848.66
1562,Exit short,2019-02-05 08:15,Short Exit,106.15,6827.3537,723494.6716,-1228.92,-0.17,3208.86,0.44,-2048.21,-0.28,847430.2,847.43
1562,Entry short,2019-02-05 02:15,Short,105.97,6827.3537,723494.6716,-1228.92,-0.17,3208.86,0.44,-2048.21,-0.28,847430.2,847.43
1563,Exit short,2019-02-05 20:45,Short Exit,106.08,8021.4575,846424.1954,-4492.02,-0.53,1524.08,0.18,-4732.66,-0.56,842938.1,842.94
1563,Entry short,2019-02-05 16:15,Short,105.52,8021.4575,846424.1954,-4492.02,-0.53,1524.08,0.18,-4732.66,-0.56,842938.1,842.94
1564,Exit short,2019-02-06 07:45,Short Exit,102.38,6457.2605,681305.5554,20211.22,2.97,34546.34,5.07,-193.72,-0.03,863149.4,863.15
1564,Entry short,2019-02-06 00:30,Short,105.51,6457.2605,681305.5554,20211.22,2.97,34546.34,5.07,-193.72,-0.03,863149.4,863.15
1565,Exit short,2019-02-06 16:00,Long,102.64,5353.2229,545814.6069,-3640.19,-0.67,267.66,0.05,-4068.45,-0.75,859509.2,859.51
1565,Entry short,2019-02-06 15:30,Short,101.96,5353.2229,545814.6069,-3640.19,-0.67,267.66,0.05,-4068.45,-0.75,859509.2,859.51
1566,Exit long,2019-02-07 12:15,Long Exit,103.86,5108.0716,524292.469,6231.85,1.19,12668.02,2.42,-2196.47,-0.42,865741,865.74
1566,Entry long,2019-02-06 16:00,Long,102.64,5108.0716,524292.469,6231.85,1.19,12668.02,2.42,-2196.47,-0.42,865741,865.74
1567,Exit short,2019-02-07 19:15,Short Exit,103.26,6285.8667,647695.7048,-1382.89,-0.21,817.16,0.13,-7165.89,-1.11,864358.1,864.36
1567,Entry short,2019-02-07 17:15,Short,103.04,6285.8667,647695.7048,-1382.89,-0.21,817.16,0.13,-7165.89,-1.11,864358.1,864.36
1568,Exit short,2019-02-08 05:45,Short Exit,103.75,7229.3001,741726.1903,-8313.69,-1.12,506.05,0.07,-9108.92,-1.23,856044.44,856.04
1568,Entry short,2019-02-08 02:30,Short,102.6,7229.3001,741726.1903,-8313.69,-1.12,506.05,0.07,-9108.92,-1.23,856044.44,856.04
1569,Exit long,2019-02-09 16:00,Long Exit,117.46,5772.0759,601161.705,76826.33,12.78,103839.65,17.27,0,0.00,932870.75,932.87
1569,Entry long,2019-02-08 09:00,Long,104.15,5772.0759,601161.705,76826.33,12.78,103839.65,17.27,0,0.00,932870.75,932.87
1570,Exit short,2019-02-09 22:00,Short Exit,118.05,3775.0616,440662.9406,-4983.08,-1.13,226.5,0.05,-5624.84,-1.28,927887.7,927.89
1570,Entry short,2019-02-09 17:45,Short,116.73,3775.0616,440662.9406,-4983.08,-1.13,226.5,0.05,-5624.84,-1.28,927887.7,927.89
1571,Exit short,2019-02-10 16:30,Short Exit,116.6,4834.5263,562690.5161,-1015.25,-0.18,8267.04,1.47,-4834.53,-0.86,926872.44,926.87
1571,Entry short,2019-02-10 06:45,Short,116.39,4834.5263,562690.5161,-1015.25,-0.18,8267.04,1.47,-4834.53,-0.86,926872.44,926.87
1572,Exit long,2019-02-11 05:30,Long Exit,118.52,5418.511,638463.1511,3738.77,0.59,38742.36,6.07,-596.04,-0.09,930611.2,930.61
1572,Entry long,2019-02-10 22:15,Long,117.83,5418.511,638463.1511,3738.77,0.59,38742.36,6.07,-596.04,-0.09,930611.2,930.61
1573,Exit short,2019-02-12 05:45,Short Exit,119.42,3549.9245,418784.5933,-5147.39,-1.23,3194.93,0.76,-6354.36,-1.52,925463.8,925.46
1573,Entry short,2019-02-12 00:15,Short,117.97,3549.9245,418784.5933,-5147.39,-1.23,3194.93,0.76,-6354.36,-1.52,925463.8,925.46
1574,Exit long,2019-02-12 15:30,Long Exit,118.47,5172.601,619263.7917,-6465.75,-1.04,2793.2,0.45,-7707.18,-1.24,918998.06,919.00
1574,Entry long,2019-02-12 13:00,Long,119.72,5172.601,619263.7917,-6465.75,-1.04,2793.2,0.45,-7707.18,-1.24,918998.06,919.00
1575,Exit long,2019-02-13 09:30,Long Exit,121.58,4189.4068,509389.9728,-41.89,-0.01,14872.4,2.92,-9928.89,-1.95,918956.2,918.96
1575,Entry long,2019-02-12 18:45,Long,121.59,4189.4068,509389.9728,-41.89,-0.01,14872.4,2.92,-9928.89,-1.95,918956.2,918.96
1576,Exit short,2019-02-13 22:30,Short Exit,121.06,4144.6891,500471.2088,-1284.85,-0.26,4434.82,0.89,-2321.03,-0.46,917671.3,917.67
1576,Entry short,2019-02-13 14:30,Short,120.75,4144.6891,500471.2088,-1284.85,-0.26,4434.82,0.89,-2321.03,-0.46,917671.3,917.67
1577,Exit long,2019-02-14 06:00,Stop Hit,120.84,4426.0115,539575.062,-4735.83,-0.88,5842.34,1.08,-6461.98,-1.20,912935.5,912.94
1577,Entry long,2019-02-14 00:45,Long,121.91,4426.0115,539575.062,-4735.83,-0.88,5842.34,1.08,-6461.98,-1.20,912935.5,912.94
1578,Exit short,2019-02-14 16:15,Short Exit,120.93,4123.1983,495567.2037,-3051.17,-0.62,6308.49,1.27,-5772.48,-1.16,909884.3,909.88
1578,Entry short,2019-02-14 10:30,Short,120.19,4123.1983,495567.2037,-3051.17,-0.62,6308.49,1.27,-5772.48,-1.16,909884.3,909.88
1579,Exit long,2019-02-15 10:15,Long Exit,121.11,5102.132,618735.5476,-816.34,-0.13,5051.11,0.82,-3979.66,-0.64,909068,909.07
1579,Entry long,2019-02-15 04:30,Long,121.27,5102.132,618735.5476,-816.34,-0.13,5051.11,0.82,-3979.66,-0.64,909068,909.07
1580,Exit long,2019-02-15 15:00,Long Exit,120,4094.1536,495597.2933,-4298.86,-0.87,327.53,0.07,-4912.98,-0.99,904769.1,904.77
1580,Entry long,2019-02-15 14:30,Long,121.05,4094.1536,495597.2933,-4298.86,-0.87,327.53,0.07,-4912.98,-0.99,904769.1,904.77
1581,Exit short,2019-02-15 21:45,Short Exit,120.43,3619.8888,435364.026,-579.18,-0.13,2533.92,0.58,-1375.56,-0.32,904189.94,904.19
1581,Entry short,2019-02-15 15:15,Short,120.27,3619.8888,435364.026,-579.18,-0.13,2533.92,0.58,-1375.56,-0.32,904189.94,904.19
1582,Exit long,2019-02-16 12:30,Long Exit,121.52,6927.7015,842893.4415,-1039.16,-0.12,4849.39,0.58,-4780.11,-0.57,903150.75,903.15
1582,Entry long,2019-02-16 09:00,Long,121.67,6927.7015,842893.4415,-1039.16,-0.12,4849.39,0.58,-4780.11,-0.57,903150.75,903.15
1583,Exit long,2019-02-17 00:00,Long Exit,121.49,5587.3472,683388.436,-4581.62,-0.67,6369.58,0.93,-5475.6,-0.80,898569.1,898.57
1583,Entry long,2019-02-16 14:15,Long,122.31,5587.3472,683388.436,-4581.62,-0.67,6369.58,0.93,-5475.6,-0.80,898569.1,898.57
1584,Exit long,2019-02-18 22:00,Long Exit,141.27,6761.9451,829420.186,125839.8,15.17,171685.78,20.70,-1622.87,-0.20,1024408.94,1024.41
1584,Entry long,2019-02-17 07:30,Long,122.66,6761.9451,829420.186,125839.8,15.17,171685.78,20.70,-1622.87,-0.20,1024408.94,1024.41
1585,Exit long,2019-02-19 10:00,Long Exit,144.82,1594.9146,237945.3092,-6969.78,-2.93,318.98,0.13,-8309.5,-3.49,1017439.2,1017.44
1585,Entry long,2019-02-19 00:45,Long,149.19,1594.9146,237945.3092,-6969.78,-2.93,318.98,0.13,-8309.5,-3.49,1017439.2,1017.44
1586,Exit short,2019-02-20 08:00,Short Exit,142.37,2536.1084,363272.1672,2206.41,0.61,9231.44,2.54,-3854.88,-1.06,1019645.56,1019.65
1586,Entry short,2019-02-19 22:00,Short,143.24,2536.1084,363272.1672,2206.41,0.61,9231.44,2.54,-3854.88,-1.06,1019645.56,1019.65
1587,Exit long,2019-02-21 01:45,Long Exit,144.75,2582.3268,374592.3256,-800.52,-0.21,8082.68,2.16,-2659.8,-0.71,1018845.06,1018.85
1587,Entry long,2019-02-20 10:45,Long,145.06,2582.3268,374592.3256,-800.52,-0.21,8082.68,2.16,-2659.8,-0.71,1018845.06,1018.85
1588,Exit long,2019-02-21 08:45,Long Exit,145.08,2497.5852,363873.1878,-1523.53,-0.42,2073,0.57,-2197.87,-0.60,1017321.56,1017.32
1588,Entry long,2019-02-21 06:15,Long,145.69,2497.5852,363873.1878,-1523.53,-0.42,2073,0.57,-2197.87,-0.60,1017321.56,1017.32
1589,Exit short,2019-02-21 21:30,Short Exit,143.73,2583.9081,371876.0538,490.94,0.13,5813.79,1.56,-1602.02,-0.43,1017812.5,1017.81
1589,Entry short,2019-02-21 09:00,Short,143.92,2583.9081,371876.0538,490.94,0.13,5813.79,1.56,-1602.02,-0.43,1017812.5,1017.81
1590,Exit long,2019-02-22 07:15,Stop Hit,143.3,4504.0748,649847.9121,-4413.99,-0.68,7071.4,1.09,-5044.56,-0.78,1013398.5,1013.40
1590,Entry long,2019-02-22 00:00,Long,144.28,4504.0748,649847.9121,-4413.99,-0.68,7071.4,1.09,-5044.56,-0.78,1013398.5,1013.40
1591,Exit long,2019-02-22 15:30,Long Exit,145.66,3517.7094,511967.4261,422.13,0.08,7563.08,1.48,-598.01,-0.12,1013820.6,1013.82
1591,Entry long,2019-02-22 09:30,Long,145.54,3517.7094,511967.4261,422.13,0.08,7563.08,1.48,-598.01,-0.12,1013820.6,1013.82
1592,Exit short,2019-02-23 10:00,Short Exit,146.73,5036.3,731472.212,-7504.09,-1.03,1762.71,0.24,-7755.9,-1.06,1006316.5,1006.32
1592,Entry short,2019-02-23 04:45,Short,145.24,5036.3,731472.212,-7504.09,-1.03,1762.71,0.24,-7755.9,-1.06,1006316.5,1006.32
1593,Exit long,2019-02-24 09:00,Long Exit,162.23,5027.9011,740157.3209,75519.08,10.20,91708.91,12.39,-5932.92,-0.80,1081835.6,1081.84
1593,Entry long,2019-02-23 11:00,Long,147.21,5027.9011,740157.3209,75519.08,10.20,91708.91,12.39,-5932.92,-0.80,1081835.6,1081.84
1594,Exit short,2019-02-24 21:30,Short Exit,140.65,1227.0673,173544.1282,957.11,0.55,8761.26,5.05,-4122.95,-2.38,1082792.8,1082.79
1594,Entry short,2019-02-24 14:15,Short,141.43,1227.0673,173544.1282,957.11,0.55,8761.26,5.05,-4122.95,-2.38,1082792.8,1082.79
1595,Exit short,2019-02-25 04:45,Short Exit,139.1,1424.4635,187730.0447,-10412.83,-5.55,584.03,0.31,-10683.48,-5.69,1072379.9,1072.38
1595,Entry short,2019-02-25 00:00,Short,131.79,1424.4635,187730.0447,-10412.83,-5.55,584.03,0.31,-10683.48,-5.69,1072379.9,1072.38
1596,Exit long,2019-02-25 20:30,Stop Hit,136.6,2424.9795,339448.6304,-8196.43,-2.41,2643.23,0.78,-11276.15,-3.32,1064183.5,1064.18
1596,Entry long,2019-02-25 17:00,Long,139.98,2424.9795,339448.6304,-8196.43,-2.41,2643.23,0.78,-11276.15,-3.32,1064183.5,1064.18
1597,Exit short,2019-02-26 15:15,Short Exit,135.98,3159.3577,428788.027,-821.43,-0.19,7550.86,1.76,-3254.14,-0.76,1063362,1063.36
1597,Entry short,2019-02-26 06:30,Short,135.72,3159.3577,428788.027,-821.43,-0.19,7550.86,1.76,-3254.14,-0.76,1063362,1063.36
1598,Exit long,2019-02-27 14:15,Stop Hit,136.48,5455.1276,745715.9429,-1200.13,-0.16,15438.01,2.07,-6546.15,-0.88,1062161.9,1062.16
1598,Entry long,2019-02-27 07:30,Long,136.7,5455.1276,745715.9429,-1200.13,-0.16,15438.01,2.07,-6546.15,-0.88,1062161.9,1062.16
1599,Exit short,2019-02-28 00:45,Short Exit,135.48,4458.476,603945.159,-89.17,-0.01,47304.43,7.83,-2987.18,-0.49,1062072.8,1062.07
1599,Entry short,2019-02-27 19:30,Short,135.46,4458.476,603945.159,-89.17,-0.01,47304.43,7.83,-2987.18,-0.49,1062072.8,1062.07
1600,Exit long,2019-02-28 15:45,Stop Hit,136.12,3114.3885,424491.1526,-560.59,-0.13,10433.2,2.46,-15353.94,-3.62,1061512.1,1061.51
1600,Entry long,2019-02-28 09:00,Long,136.3,3114.3885,424491.1526,-560.59,-0.13,10433.2,2.46,-15353.94,-3.62,1061512.1,1061.51
1601,Exit short,2019-03-01 03:45,Short Exit,135.41,2333.4127,317624.1367,1656.72,0.52,7000.24,2.20,-3243.44,-1.02,1063168.9,1063.17
1601,Entry short,2019-02-28 15:45,Short,136.12,2333.4127,317624.1367,1656.72,0.52,7000.24,2.20,-3243.44,-1.02,1063168.9,1063.17
1602,Exit long,2019-03-01 22:15,Stop Hit,134.69,6044.4721,822289.9845,-8160.04,-0.99,9127.15,1.11,-10094.27,-1.23,1055008.9,1055.01
1602,Entry long,2019-03-01 16:15,Long,136.04,6044.4721,822289.9845,-8160.04,-0.99,9127.15,1.11,-10094.27,-1.23,1055008.9,1055.01
1603,Exit short,2019-03-03 00:15,Short Exit,133.19,4650.9281,626433.5058,6976.39,1.11,23905.77,3.82,-6790.35,-1.08,1061985.2,1061.99
1603,Entry short,2019-03-01 22:15,Short,134.69,4650.9281,626433.5058,6976.39,1.11,23905.77,3.82,-6790.35,-1.08,1061985.2,1061.99
1604,Exit short,2019-03-04 15:15,Short Exit,125.73,6145.2157,813626.5587,40988.59,5.04,59915.85,7.36,-614.52,-0.08,1102973.8,1102.97
1604,Entry short,2019-03-03 13:15,Short,132.4,6145.2157,813626.5587,40988.59,5.04,59915.85,7.36,-614.52,-0.08,1102973.8,1102.97
1605,Exit long,2019-03-06 00:45,Stop Hit,134.59,5051.9485,643163.5635,36778.18,5.72,58400.52,9.08,-2424.94,-0.38,1139752,1139.75
1605,Entry long,2019-03-05 07:45,Long,127.31,5051.9485,643163.5635,36778.18,5.72,58400.52,9.08,-2424.94,-0.38,1139752,1139.75
1606,Exit long,2019-03-06 14:15,Long Exit,135.83,3069.3933,427996.2018,-11080.51,-2.59,2731.76,0.64,-11970.63,-2.80,1128671.5,1128.67
1606,Entry long,2019-03-06 10:45,Long,139.44,3069.3933,427996.2018,-11080.51,-2.59,2731.76,0.64,-11970.63,-2.80,1128671.5,1128.67
1607,Exit long,2019-03-07 06:30,Stop Hit,136.93,3822.6101,527520.1938,-4090.19,-0.78,6039.72,1.14,-8180.39,-1.55,1124581.2,1124.58
1607,Entry long,2019-03-07 01:30,Long,138,3822.6101,527520.1938,-4090.19,-0.78,6039.72,1.14,-8180.39,-1.55,1124581.2,1124.58
1608,Exit short,2019-03-07 13:00,Short Exit,137.14,4007.3008,541466.4841,-8094.75,-1.49,200.37,0.04,-9697.67,-1.79,1116486.5,1116.49
1608,Entry short,2019-03-07 10:30,Short,135.12,4007.3008,541466.4841,-8094.75,-1.49,200.37,0.04,-9697.67,-1.79,1116486.5,1116.49
1609,Exit long,2019-03-07 23:45,Stop Hit,136.01,5308.6134,728607.1892,-6582.68,-0.90,849.38,0.12,-11625.86,-1.60,1109903.9,1109.90
1609,Entry long,2019-03-07 22:15,Long,137.25,5308.6134,728607.1892,-6582.68,-0.90,849.38,0.12,-11625.86,-1.60,1109903.9,1109.90
1610,Exit short,2019-03-08 06:30,Stop Hit,137.09,4823.0901,651261.8562,-9935.56,-1.53,1736.31,0.27,-12781.19,-1.96,1099968.2,1099.97
1610,Entry short,2019-03-08 03:30,Short,135.03,4823.0901,651261.8562,-9935.56,-1.53,1736.31,0.27,-12781.19,-1.96,1099968.2,1099.97
1611,Exit long,2019-03-08 22:00,Stop Hit,135.34,5090.3478,697733.9729,-8806.3,-1.26,1628.91,0.23,-9009.92,-1.29,1091162,1091.16
1611,Entry long,2019-03-08 20:15,Long,137.07,5090.3478,697733.9729,-8806.3,-1.26,1628.91,0.23,-9009.92,-1.29,1091162,1091.16
1612,Exit short,2019-03-09 06:15,Short Exit,136.11,2862.3845,375430.351,-14168.8,-3.77,1316.7,0.35,-16515.96,-4.40,1076993.1,1076.99
1612,Entry short,2019-03-08 22:15,Short,131.16,2862.3845,375430.351,-14168.8,-3.77,1316.7,0.35,-16515.96,-4.40,1076993.1,1076.99
1613,Exit long,2019-03-09 14:00,Long Exit,136.18,4019.7655,550426.4899,-3014.82,-0.55,1045.14,0.19,-5225.7,-0.95,1073978.4,1073.98
1613,Entry long,2019-03-09 13:15,Long,136.93,4019.7655,550426.4899,-3014.82,-0.55,1045.14,0.19,-5225.7,-0.95,1073978.4,1073.98
1614,Exit short,2019-03-10 12:30,Short Exit,135.12,4696.0863,631388.803,-3146.38,-0.50,5353.54,0.85,-4273.44,-0.68,1070832,1070.83
1614,Entry short,2019-03-10 06:30,Short,134.45,4696.0863,631388.803,-3146.38,-0.50,5353.54,0.85,-4273.44,-0.68,1070832,1070.83
1615,Exit long,2019-03-11 04:45,Long Exit,134.75,5994.9819,811181.0009,-3357.19,-0.41,2278.09,0.28,-3896.74,-0.48,1067474.8,1067.47
1615,Entry long,2019-03-10 21:30,Long,135.31,5994.9819,811181.0009,-3357.19,-0.41,2278.09,0.28,-3896.74,-0.48,1067474.8,1067.47
