Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
99,Exit long,2000-05-12 16:00,S1 Climax,2051.75,1,2048,187.5,0.18,300,0.29,-50,-0.05,9900,9.90
99,Entry long,2000-05-12 15:00,S1 Trend,2048,1,2048,187.5,0.18,300,0.29,-50,-0.05,9900,9.90
100,Exit long,2000-05-12 16:30,S1 Climax,2052.25,1,2048,212.5,0.21,300,0.29,-50,-0.05,10112.5,10.11
100,Entry long,2000-05-12 15:00,S1 Trend,2048,1,2048,212.5,0.21,300,0.29,-50,-0.05,10112.5,10.11
101,Exit long,2000-05-12 17:00,S1 Climax,2055.5,1,2048,375,0.37,437.5,0.43,-50,-0.05,10487.5,10.49
101,Entry long,2000-05-12 15:00,S1 Trend,2048,1,2048,375,0.37,437.5,0.43,-50,-0.05,10487.5,10.49
102,Exit long,2000-05-12 19:30,S1 Trail,2045,2,4096,-300,-0.15,875,0.43,-300,-0.15,10187.5,10.19
102,Entry long,2000-05-12 15:00,S1 Trend,2048,2,4096,-300,-0.15,875,0.43,-300,-0.15,10187.5,10.19
103,Exit long,2000-05-15 21:00,EOD,2075.75,5,10293.75,4250,0.83,4625,0.90,-437.5,-0.09,14437.5,14.44
103,Entry long,2000-05-15 17:00,S1 Trend,2058.75,5,10293.75,4250,0.83,4625,0.90,-437.5,-0.09,14437.5,14.44
104,Exit long,2000-05-16 15:30,S1 Climax,2092,2,4182,100,0.05,200,0.10,-275,-0.13,14537.5,14.54
104,Entry long,2000-05-16 15:00,S1 Trend,2091,2,4182,100,0.05,200,0.10,-275,-0.13,14537.5,14.54
105,Exit long,2000-05-16 16:00,S1 Climax,2090.5,1,2091,-25,-0.02,137.5,0.13,-137.5,-0.13,14512.5,14.51
105,Entry long,2000-05-16 15:00,S1 Trend,2091,1,2091,-25,-0.02,137.5,0.13,-137.5,-0.13,14512.5,14.51
106,Exit long,2000-05-16 16:30,S1 Climax,2092.5,1,2091,75,0.07,137.5,0.13,-137.5,-0.13,14587.5,14.59
106,Entry long,2000-05-16 15:00,S1 Trend,2091,1,2091,75,0.07,137.5,0.13,-137.5,-0.13,14587.5,14.59
107,Exit long,2000-05-16 17:00,S1 Climax,2092.75,1,2091,87.5,0.08,287.5,0.27,-137.5,-0.13,14675,14.68
107,Entry long,2000-05-16 15:00,S1 Trend,2091,1,2091,87.5,0.08,287.5,0.27,-137.5,-0.13,14675,14.68
108,Exit long,2000-05-16 17:30,S1 Climax,2092.25,1,2091,62.5,0.06,287.5,0.27,-137.5,-0.13,14737.5,14.74
108,Entry long,2000-05-16 15:00,S1 Trend,2091,1,2091,62.5,0.06,287.5,0.27,-137.5,-0.13,14737.5,14.74
109,Exit long,2000-05-16 18:30,S1 Climax,2093,1,2091,100,0.10,287.5,0.27,-137.5,-0.13,14837.5,14.84
109,Entry long,2000-05-16 15:00,S1 Trend,2091,1,2091,100,0.10,287.5,0.27,-137.5,-0.13,14837.5,14.84
110,Exit long,2000-05-18 15:30,S1 Trail,2073.75,7,14549.5,-1662.5,-0.23,1837.5,0.25,-1662.5,-0.23,13175,13.18
110,Entry long,2000-05-18 15:00,S1 Trend,2078.5,7,14549.5,-1662.5,-0.23,1837.5,0.25,-1662.5,-0.23,13175,13.18
111,Exit long,2000-05-25 19:00,S1 Trail,2023,6,12193.5,-2775,-0.46,525,0.09,-2775,-0.46,10400,10.40
111,Entry long,2000-05-25 15:00,S1 Trend,2032.25,6,12193.5,-2775,-0.46,525,0.09,-2775,-0.46,10400,10.40
112,Exit long,2000-05-30 16:00,S1 Climax,2023.75,2,4037.5,500,0.25,575,0.28,-100,-0.05,10900,10.90
112,Entry long,2000-05-30 15:30,S1 Trend,2018.75,2,4037.5,500,0.25,575,0.28,-100,-0.05,10900,10.90
113,Exit long,2000-05-30 18:30,S1 Climax,2027.75,1,2018.75,450,0.45,475,0.47,-50,-0.05,11350,11.35
113,Entry long,2000-05-30 15:30,S1 Trend,2018.75,1,2018.75,450,0.45,475,0.47,-50,-0.05,11350,11.35
114,Exit long,2000-05-30 20:00,S1 Climax,2033.75,1,2018.75,750,0.74,900,0.89,-50,-0.05,12100,12.10
114,Entry long,2000-05-30 15:30,S1 Trend,2018.75,1,2018.75,750,0.74,900,0.89,-50,-0.05,12100,12.10
115,Exit long,2000-05-30 20:30,S1 Climax,2039.75,1,2018.75,1050,1.04,1125,1.11,-50,-0.05,13150,13.15
115,Entry long,2000-05-30 15:30,S1 Trend,2018.75,1,2018.75,1050,1.04,1125,1.11,-50,-0.05,13150,13.15
116,Exit long,2000-05-30 21:00,EOD,2045,2,4037.5,2625,1.30,2650,1.31,-100,-0.05,15775,15.78
116,Entry long,2000-05-30 15:30,S1 Trend,2018.75,2,4037.5,2625,1.30,2650,1.31,-100,-0.05,15775,15.78
117,Exit long,2000-05-31 16:00,S1 Trail,2044.5,6,12312,-2250,-0.37,825,0.13,-2250,-0.37,13525,13.53
117,Entry long,2000-05-31 15:30,S1 Trend,2052,6,12312,-2250,-0.37,825,0.13,-2250,-0.37,13525,13.53
118,Exit long,2000-05-31 20:30,S1 Trail,2041.5,5,10267.5,-3000,-0.58,375,0.07,-3000,-0.58,10525,10.53
118,Entry long,2000-05-31 19:30,S1 Trend,2053.5,5,10267.5,-3000,-0.58,375,0.07,-3000,-0.58,10525,10.53
119,Exit long,2000-06-01 15:30,S1 Climax,2063.75,2,4109,925,0.45,1100,0.54,-75,-0.04,11450,11.45
119,Entry long,2000-06-01 15:00,S1 Trend,2054.5,2,4109,925,0.45,1100,0.54,-75,-0.04,11450,11.45
120,Exit long,2000-06-01 16:00,S1 Climax,2067,1,2054.5,625,0.61,762.5,0.74,-37.5,-0.04,12075,12.08
120,Entry long,2000-06-01 15:00,S1 Trend,2054.5,1,2054.5,625,0.61,762.5,0.74,-37.5,-0.04,12075,12.08
121,Exit long,2000-06-01 16:30,S1 Climax,2065.75,1,2054.5,562.5,0.55,762.5,0.74,-37.5,-0.04,12637.5,12.64
121,Entry long,2000-06-01 15:00,S1 Trend,2054.5,1,2054.5,562.5,0.55,762.5,0.74,-37.5,-0.04,12637.5,12.64
122,Exit long,2000-06-01 17:00,S1 Climax,2068.5,1,2054.5,700,0.68,762.5,0.74,-37.5,-0.04,13337.5,13.34
122,Entry long,2000-06-01 15:00,S1 Trend,2054.5,1,2054.5,700,0.68,762.5,0.74,-37.5,-0.04,13337.5,13.34
123,Exit long,2000-06-01 19:00,S1 Trail,2059.5,2,4109,500,0.24,1725,0.84,-75,-0.04,13837.5,13.84
123,Entry long,2000-06-01 15:00,S1 Trend,2054.5,2,4109,500,0.24,1725,0.84,-75,-0.04,13837.5,13.84
124,Exit long,2000-06-02 16:00,S1 Climax,2102.5,1,2103.75,-62.5,-0.06,37.5,0.04,-250,-0.24,13775,13.78
124,Entry long,2000-06-02 15:00,S1 Trend,2103.75,1,2103.75,-62.5,-0.06,37.5,0.04,-250,-0.24,13775,13.78
125,Exit long,2000-06-02 21:00,EOD,2097.5,3,6311.25,-937.5,-0.30,112.5,0.04,-1762.5,-0.56,12837.5,12.84
125,Entry long,2000-06-02 15:00,S1 Trend,2103.75,3,6311.25,-937.5,-0.30,112.5,0.04,-1762.5,-0.56,12837.5,12.84
126,Exit long,2000-06-05 16:30,S1 Trail,2086.75,7,14668.5,-3062.5,-0.42,350,0.05,-3062.5,-0.42,9775,9.78
126,Entry long,2000-06-05 16:00,S1 Trend,2095.5,7,14668.5,-3062.5,-0.42,350,0.05,-3062.5,-0.42,9775,9.78
127,Exit long,2000-06-05 18:00,S2 FairVal,2093.25,5,10471.25,-250,-0.05,125,0.02,-687.5,-0.13,9525,9.53
127,Entry long,2000-06-05 17:30,S2 VWAP,2094.25,5,10471.25,-250,-0.05,125,0.02,-687.5,-0.13,9525,9.53
128,Exit long,2000-06-06 19:30,S1 Trail,2083.25,6,12549,-2475,-0.39,450,0.07,-2475,-0.39,7050,7.05
128,Entry long,2000-06-06 18:30,S1 Trend,2091.5,6,12549,-2475,-0.39,450,0.07,-2475,-0.39,7050,7.05
129,Exit long,2000-06-07 21:00,EOD,2091.5,6,12508.5,2025,0.32,3225,0.52,-1050,-0.17,9075,9.07
129,Entry long,2000-06-07 17:00,S1 Trend,2084.75,6,12508.5,2025,0.32,3225,0.52,-1050,-0.17,9075,9.07
130,Exit long,2000-06-08 16:00,S2 FairVal,2088.5,8,16684,1200,0.14,1200,0.14,-1600,-0.19,10275,10.27
130,Entry long,2000-06-08 15:30,S2 VWAP,2085.5,8,16684,1200,0.14,1200,0.14,-1600,-0.19,10275,10.27
131,Exit long,2000-06-13 21:00,EOD,2088.5,4,8327,1350,0.32,2000,0.48,-300,-0.07,11625,11.63
131,Entry long,2000-06-13 19:30,S1 Trend,2081.75,4,8327,1350,0.32,2000,0.48,-300,-0.07,11625,11.63
132,Exit long,2000-06-14 17:00,S1 Trail,2090.75,6,12540,225,0.04,3975,0.63,-300,-0.05,11850,11.85
132,Entry long,2000-06-14 15:00,S1 Trend,2090,6,12540,225,0.04,3975,0.63,-300,-0.05,11850,11.85
133,Exit long,2000-06-15 21:00,EOD,2095.25,5,10493.75,-875,-0.17,812.5,0.15,-2187.5,-0.42,10975,10.98
133,Entry long,2000-06-15 19:00,S1 Trend,2098.75,5,10493.75,-875,-0.17,812.5,0.15,-2187.5,-0.42,10975,10.98
134,Exit long,2000-06-19 20:30,S1 Climax,2107,2,4177,1850,0.89,2150,1.03,-650,-0.31,12825,12.83
134,Entry long,2000-06-19 16:00,S1 Trend,2088.5,2,4177,1850,0.89,2150,1.03,-650,-0.31,12825,12.83
135,Exit long,2000-06-19 21:00,EOD,2103.25,6,12531,4425,0.71,6450,1.03,-1950,-0.31,17250,17.25
135,Entry long,2000-06-19 16:00,S1 Trend,2088.5,6,12531,4425,0.71,6450,1.03,-1950,-0.31,17250,17.25
136,Exit short,2000-06-23 15:30,S3 Scalp,2071.75,11,22748,-2062.5,-0.18,2887.5,0.25,-2062.5,-0.18,15187.5,15.19
136,Entry short,2000-06-23 15:00,S3 Hedge,2068,11,22748,-2062.5,-0.18,2887.5,0.25,-2062.5,-0.18,15187.5,15.19
137,Exit short,2000-06-23 21:00,EOD,2057.25,5,10281.25,-250,-0.05,875,0.17,-1000,-0.19,14937.5,14.94
137,Entry short,2000-06-23 20:00,S3 Hedge,2056.25,5,10281.25,-250,-0.05,875,0.17,-1000,-0.19,14937.5,14.94
138,Exit long,2000-06-27 15:30,S2 FairVal,2074.5,13,26981.5,-650,-0.05,2925,0.22,-1300,-0.10,14287.5,14.29
138,Entry long,2000-06-27 15:00,S2 VWAP,2075.5,13,26981.5,-650,-0.05,2925,0.22,-1300,-0.10,14287.5,14.29
139,Exit long,2000-06-28 20:30,S1 Trail,2072.25,7,14561.75,-2800,-0.38,700,0.10,-2800,-0.38,11487.5,11.49
139,Entry long,2000-06-28 19:30,S1 Trend,2080.25,7,14561.75,-2800,-0.38,700,0.10,-2800,-0.38,11487.5,11.49
140,Exit long,2000-07-05 13:00,S1 Trail,2085.75,8,16620,3300,0.40,4600,0.55,-300,-0.04,14787.5,14.79
140,Entry long,2000-07-03 17:30,S1 Trend,2077.5,8,16620,3300,0.40,4600,0.55,-300,-0.04,14787.5,14.79
141,Exit short,2000-07-05 21:00,EOD,2059.5,6,12388.5,1575,0.25,3150,0.51,-75,-0.01,16362.5,16.36
141,Entry short,2000-07-05 20:00,S3 Hedge,2064.75,6,12388.5,1575,0.25,3150,0.51,-75,-0.01,16362.5,16.36
142,Exit short,2000-07-06 16:30,S3 Scalp,2057.5,12,24648,-2100,-0.17,1200,0.10,-2100,-0.17,14262.5,14.26
142,Entry short,2000-07-06 15:30,S3 Hedge,2054,12,24648,-2100,-0.17,1200,0.10,-2100,-0.17,14262.5,14.26
143,Exit long,2000-07-06 21:00,EOD,2069,7,14491.75,-437.5,-0.06,1575,0.22,-787.5,-0.11,13825,13.83
143,Entry long,2000-07-06 19:30,S1 Trend,2070.25,7,14491.75,-437.5,-0.06,1575,0.22,-787.5,-0.11,13825,13.83
144,Exit long,2000-07-07 15:30,S1 Climax,2085.75,2,4164,375,0.18,525,0.25,-25,-0.01,14200,14.20
144,Entry long,2000-07-07 15:00,S1 Trend,2082,2,4164,375,0.18,525,0.25,-25,-0.01,14200,14.20
145,Exit long,2000-07-07 16:00,S1 Climax,2088.25,1,2082,312.5,0.30,325,0.31,-12.5,-0.01,14512.5,14.51
145,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,312.5,0.30,325,0.31,-12.5,-0.01,14512.5,14.51
146,Exit long,2000-07-07 16:30,S1 Climax,2089.75,1,2082,387.5,0.37,475,0.46,-12.5,-0.01,14900,14.90
146,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,387.5,0.37,475,0.46,-12.5,-0.01,14900,14.90
147,Exit long,2000-07-07 17:00,S1 Climax,2090.75,1,2082,437.5,0.42,612.5,0.59,-12.5,-0.01,15337.5,15.34
147,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,437.5,0.42,612.5,0.59,-12.5,-0.01,15337.5,15.34
148,Exit long,2000-07-07 17:30,S1 Climax,2091.25,1,2082,462.5,0.44,612.5,0.59,-12.5,-0.01,15800,15.80
148,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,462.5,0.44,612.5,0.59,-12.5,-0.01,15800,15.80
149,Exit long,2000-07-07 18:00,S1 Climax,2091.5,1,2082,475,0.46,612.5,0.59,-12.5,-0.01,16275,16.28
149,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,475,0.46,612.5,0.59,-12.5,-0.01,16275,16.28
150,Exit long,2000-07-07 18:30,S1 Climax,2090.5,1,2082,425,0.41,612.5,0.59,-12.5,-0.01,16700,16.70
150,Entry long,2000-07-07 15:00,S1 Trend,2082,1,2082,425,0.41,612.5,0.59,-12.5,-0.01,16700,16.70
151,Exit long,2000-07-07 20:30,S1 Climax,2094.5,2,4190,-50,-0.02,300,0.14,-125,-0.06,16650,16.65
151,Entry long,2000-07-07 20:00,S1 Trend,2095,2,4190,-50,-0.02,300,0.14,-125,-0.06,16650,16.65
152,Exit long,2000-07-07 21:00,EOD,2091.5,5,10475,-875,-0.17,750,0.14,-1000,-0.19,15775,15.78
152,Entry long,2000-07-07 20:00,S1 Trend,2095,5,10475,-875,-0.17,750,0.14,-1000,-0.19,15775,15.78
153,Exit long,2000-07-12 21:00,EOD,2104.25,7,14729.75,0,0.00,2187.5,0.30,-350,-0.05,15775,15.78
153,Entry long,2000-07-12 19:00,S1 Trend,2104.25,7,14729.75,0,0.00,2187.5,0.30,-350,-0.05,15775,15.78
154,Exit long,2000-07-13 20:30,S1 Trail,2104,8,16886,-2700,-0.32,700,0.08,-2700,-0.32,13075,13.08
154,Entry long,2000-07-13 19:00,S1 Trend,2110.75,8,16886,-2700,-0.32,700,0.08,-2700,-0.32,13075,13.08
155,Exit long,2000-07-14 21:00,EOD,2119.5,7,14841.75,-262.5,-0.04,525,0.07,-2450,-0.33,12812.5,12.81
155,Entry long,2000-07-14 20:00,S1 Trend,2120.25,7,14841.75,-262.5,-0.04,525,0.07,-2450,-0.33,12812.5,12.81
156,Exit long,2000-07-17 15:30,S2 FairVal,2119,13,27530.75,812.5,0.06,1300,0.09,-1462.5,-0.11,13625,13.63
156,Entry long,2000-07-17 15:00,S2 VWAP,2117.75,13,27530.75,812.5,0.06,1300,0.09,-1462.5,-0.11,13625,13.63
157,Exit short,2000-07-21 20:00,S3 Scalp,2091.5,7,14607.25,-1662.5,-0.23,87.5,0.01,-1662.5,-0.23,11962.5,11.96
157,Entry short,2000-07-21 19:00,S3 Hedge,2086.75,7,14607.25,-1662.5,-0.23,87.5,0.01,-1662.5,-0.23,11962.5,11.96
158,Exit long,2000-08-01 21:00,EOD,2042.25,7,14336,-2012.5,-0.28,262.5,0.04,-2800,-0.39,9950,9.95
158,Entry long,2000-08-01 19:30,S1 Trend,2048,7,14336,-2012.5,-0.28,262.5,0.04,-2800,-0.39,9950,9.95
159,Exit long,2000-08-02 20:00,S1 Trail,2048.75,8,16434,-2200,-0.27,1300,0.16,-2200,-0.27,7750,7.75
159,Entry long,2000-08-02 16:00,S1 Trend,2054.25,8,16434,-2200,-0.27,1300,0.16,-2200,-0.27,7750,7.75
160,Exit long,2000-08-03 21:00,EOD,2057,5,10245,2000,0.39,2937.5,0.57,-1000,-0.20,9750,9.75
160,Entry long,2000-08-03 18:00,S1 Trend,2049,5,10245,2000,0.39,2937.5,0.57,-1000,-0.20,9750,9.75
161,Exit long,2000-08-04 21:00,EOD,2067,5,10317.5,875,0.17,1437.5,0.28,-1062.5,-0.21,10625,10.63
161,Entry long,2000-08-04 20:00,S1 Trend,2063.5,5,10317.5,875,0.17,1437.5,0.28,-1062.5,-0.21,10625,10.63
162,Exit long,2000-08-08 21:00,EOD,2088.25,7,14616,87.5,0.01,700,0.10,-787.5,-0.11,10712.5,10.71
162,Entry long,2000-08-08 20:00,S1 Trend,2088,7,14616,87.5,0.01,700,0.10,-787.5,-0.11,10712.5,10.71
163,Exit long,2000-08-09 18:00,S2 FairVal,2087,9,18751.5,1575,0.17,1575,0.17,-1687.5,-0.18,12287.5,12.29
163,Entry long,2000-08-09 16:30,S2 VWAP,2083.5,9,18751.5,1575,0.17,1575,0.17,-1687.5,-0.18,12287.5,12.29
164,Exit short,2000-08-10 21:00,EOD,2065.25,9,18600.75,675,0.07,1237.5,0.13,-1237.5,-0.13,12962.5,12.96
164,Entry short,2000-08-10 19:30,S3 Hedge,2066.75,9,18600.75,675,0.07,1237.5,0.13,-1237.5,-0.13,12962.5,12.96
165,Exit long,2000-08-11 21:00,EOD,2075.25,7,14526.75,0,0.00,1837.5,0.25,-612.5,-0.08,12962.5,12.96
165,Entry long,2000-08-11 17:30,S1 Trend,2075.25,7,14526.75,0,0.00,1837.5,0.25,-612.5,-0.08,12962.5,12.96
166,Exit long,2000-08-14 20:30,S1 Climax,2093,2,4180,300,0.14,325,0.16,-175,-0.08,13262.5,13.26
166,Entry long,2000-08-14 20:00,S1 Trend,2090,2,4180,300,0.14,325,0.16,-175,-0.08,13262.5,13.26
167,Exit long,2000-08-14 21:00,EOD,2095,6,12540,1500,0.24,1575,0.25,-525,-0.08,14762.5,14.76
167,Entry long,2000-08-14 20:00,S1 Trend,2090,6,12540,1500,0.24,1575,0.25,-525,-0.08,14762.5,14.76
168,Exit long,2000-08-15 17:30,S2 FairVal,2091.25,10,20892.5,1000,0.10,1000,0.10,-625,-0.06,15762.5,15.76
168,Entry long,2000-08-15 17:00,S2 VWAP,2089.25,10,20892.5,1000,0.10,1000,0.10,-625,-0.06,15762.5,15.76
169,Exit long,2000-08-16 18:00,S2 FairVal,2085.75,9,18821.25,-2475,-0.26,112.5,0.01,-2475,-0.26,13287.5,13.29
169,Entry long,2000-08-16 17:00,S2 VWAP,2091.25,9,18821.25,-2475,-0.26,112.5,0.01,-2475,-0.26,13287.5,13.29
170,Exit long,2000-08-17 21:00,EOD,2098.75,8,16770,1000,0.12,2600,0.31,-800,-0.10,14287.5,14.29
170,Entry long,2000-08-17 16:30,S1 Trend,2096.25,8,16770,1000,0.12,2600,0.31,-800,-0.10,14287.5,14.29
171,Exit long,2000-08-23 21:00,EOD,2106.5,8,16822,1500,0.18,2600,0.31,-1100,-0.13,15787.5,15.79
171,Entry long,2000-08-23 17:00,S1 Trend,2102.75,8,16822,1500,0.18,2600,0.31,-1100,-0.13,15787.5,15.79
172,Exit long,2000-08-24 15:30,S2 FairVal,2104,15,31616.25,-2812.5,-0.18,2062.5,0.13,-2812.5,-0.18,12975,12.98
172,Entry long,2000-08-24 15:00,S2 VWAP,2107.75,15,31616.25,-2812.5,-0.18,2062.5,0.13,-2812.5,-0.18,12975,12.98
173,Exit long,2000-08-24 17:00,S2 FairVal,2106,11,23160.5,275,0.02,412.5,0.04,-1100,-0.09,13250,13.25
173,Entry long,2000-08-24 16:30,S2 VWAP,2105.5,11,23160.5,275,0.02,412.5,0.04,-1100,-0.09,13250,13.25
174,Exit long,2000-09-05 08:30,S1 Trail,2117.75,6,12735,-1425,-0.22,75,0.01,-1425,-0.22,11825,11.83
174,Entry long,2000-09-04 15:30,S1 Trend,2122.5,6,12735,-1425,-0.22,75,0.01,-1425,-0.22,11825,11.83
175,Exit long,2000-09-11 18:00,S1 Trail,2094.25,7,14719.25,-2975,-0.40,437.5,0.06,-2975,-0.40,8850,8.85
175,Entry long,2000-09-11 16:00,S1 Trend,2102.75,7,14719.25,-2975,-0.40,437.5,0.06,-2975,-0.40,8850,8.85
176,Exit short,2000-09-18 18:00,S3 Scalp,2038,7,14337.75,3587.5,0.50,3587.5,0.50,-437.5,-0.06,12437.5,12.44
176,Entry short,2000-09-18 17:00,S3 Hedge,2048.25,7,14337.75,3587.5,0.50,3587.5,0.50,-437.5,-0.06,12437.5,12.44
177,Exit short,2000-09-20 19:00,S3 Scalp,2030.5,5,10120,-1625,-0.32,562.5,0.11,-1625,-0.32,10812.5,10.81
177,Entry short,2000-09-20 18:30,S3 Hedge,2024,5,10120,-1625,-0.32,562.5,0.11,-1625,-0.32,10812.5,10.81
178,Exit short,2000-09-25 20:30,S3 Scalp,2028,7,14269.5,3675,0.52,3675,0.52,-262.5,-0.04,14487.5,14.49
178,Entry short,2000-09-25 19:00,S3 Hedge,2038.5,7,14269.5,3675,0.52,3675,0.52,-262.5,-0.04,14487.5,14.49
179,Exit short,2000-09-26 19:30,S3 Scalp,2017,7,14197.75,3937.5,0.55,3937.5,0.55,-962.5,-0.14,18425,18.43
179,Entry short,2000-09-26 16:00,S3 Hedge,2028.25,7,14197.75,3937.5,0.55,3937.5,0.55,-962.5,-0.14,18425,18.43
180,Exit long,2000-09-28 20:00,S1 Climax,2048.75,2,4054,2175,1.07,2350,1.16,-175,-0.09,20600,20.60
180,Entry long,2000-09-28 15:30,S1 Trend,2027,2,4054,2175,1.07,2350,1.16,-175,-0.09,20600,20.60
181,Exit long,2000-09-28 20:30,S1 Climax,2051.5,1,2027,1225,1.21,1275,1.26,-87.5,-0.09,21825,21.83
181,Entry long,2000-09-28 15:30,S1 Trend,2027,1,2027,1225,1.21,1275,1.26,-87.5,-0.09,21825,21.83
182,Exit long,2000-09-28 21:00,EOD,2049.25,5,10135,5562.5,1.10,6375,1.26,-437.5,-0.09,27387.5,27.39
182,Entry long,2000-09-28 15:30,S1 Trend,2027,5,10135,5562.5,1.10,6375,1.26,-437.5,-0.09,27387.5,27.39
183,Exit short,2000-09-29 18:30,S3 Scalp,2042.75,9,18339.75,-2250,-0.25,2587.5,0.28,-2250,-0.25,25137.5,25.14
183,Entry short,2000-09-29 15:30,S3 Hedge,2037.75,9,18339.75,-2250,-0.25,2587.5,0.28,-2250,-0.25,25137.5,25.14
184,Exit long,2000-09-29 20:30,S1 Trail,2028.25,6,12231,-3075,-0.50,450,0.07,-3075,-0.50,22062.5,22.06
184,Entry long,2000-09-29 19:30,S1 Trend,2038.5,6,12231,-3075,-0.50,450,0.07,-3075,-0.50,22062.5,22.06
185,Exit long,2000-10-03 20:00,S1 Trail,2035,7,14259,-700,-0.10,2975,0.42,-700,-0.10,21362.5,21.36
185,Entry long,2000-10-03 17:00,S1 Trend,2037,7,14259,-700,-0.10,2975,0.42,-700,-0.10,21362.5,21.36
186,Exit long,2000-10-05 16:30,S1 Trail,2022.5,8,16232,-2600,-0.32,1600,0.20,-2600,-0.32,18762.5,18.76
186,Entry long,2000-10-05 15:00,S1 Trend,2029,8,16232,-2600,-0.32,1600,0.20,-2600,-0.32,18762.5,18.76
187,Exit long,2000-10-05 21:00,EOD,2025,5,10146.25,-1062.5,-0.21,62.5,0.01,-1750,-0.34,17700,17.70
187,Entry long,2000-10-05 19:30,S1 Trend,2029.25,5,10146.25,-1062.5,-0.21,62.5,0.01,-1750,-0.34,17700,17.70
188,Exit short,2000-10-06 21:00,EOD,1996,4,7973,-550,-0.14,2050,0.51,-800,-0.20,17150,17.15
188,Entry short,2000-10-06 20:00,S3 Hedge,1993.25,4,7973,-550,-0.14,2050,0.51,-800,-0.20,17150,17.15
189,Exit short,2000-10-09 16:00,S3 Scalp,1983,10,19920,4500,0.45,4500,0.45,-1375,-0.14,21650,21.65
189,Entry short,2000-10-09 15:00,S3 Hedge,1992,10,19920,4500,0.45,4500,0.45,-1375,-0.14,21650,21.65
190,Exit short,2000-10-09 17:00,S3 Scalp,1987.25,7,13870.5,-2012.5,-0.29,612.5,0.09,-2100,-0.30,19637.5,19.64
190,Entry short,2000-10-09 16:30,S3 Hedge,1981.5,7,13870.5,-2012.5,-0.29,612.5,0.09,-2100,-0.30,19637.5,19.64
191,Exit short,2000-10-11 17:00,S3 Scalp,1954.25,4,7778,-1950,-0.50,2250,0.58,-1950,-0.50,17687.5,17.69
191,Entry short,2000-10-11 16:00,S3 Hedge,1944.5,4,7778,-1950,-0.50,2250,0.58,-1950,-0.50,17687.5,17.69
192,Exit long,2000-10-13 21:00,EOD,1957.5,3,5853.75,937.5,0.32,1200,0.41,-487.5,-0.17,18625,18.63
192,Entry long,2000-10-13 19:00,S1 Trend,1951.25,3,5853.75,937.5,0.32,1200,0.41,-487.5,-0.17,18625,18.63
193,Exit long,2000-10-16 15:30,S1 Trail,1956.25,8,15696,-2300,-0.29,1300,0.17,-2300,-0.29,16325,16.33
193,Entry long,2000-10-16 15:00,S1 Trend,1962,8,15696,-2300,-0.29,1300,0.17,-2300,-0.29,16325,16.33
194,Exit short,2000-10-16 18:30,S3 Scalp,1958,6,11710.5,-1875,-0.32,450,0.08,-1875,-0.32,14450,14.45
194,Entry short,2000-10-16 17:00,S3 Hedge,1951.75,6,11710.5,-1875,-0.32,450,0.08,-1875,-0.32,14450,14.45
195,Exit long,2000-10-17 15:30,S1 Trail,1950.25,8,15674,-3600,-0.46,100,0.01,-3700,-0.47,10850,10.85
195,Entry long,2000-10-17 15:00,S1 Trend,1959.25,8,15674,-3600,-0.46,100,0.01,-3700,-0.47,10850,10.85
196,Exit long,2000-10-19 15:30,S1 Climax,1951.25,1,1950.5,37.5,0.04,150,0.15,-137.5,-0.14,10887.5,10.89
196,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,37.5,0.04,150,0.15,-137.5,-0.14,10887.5,10.89
197,Exit long,2000-10-19 16:00,S1 Climax,1953.5,1,1950.5,150,0.15,425,0.44,-137.5,-0.14,11037.5,11.04
197,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,150,0.15,425,0.44,-137.5,-0.14,11037.5,11.04
198,Exit long,2000-10-19 16:30,S1 Climax,1958.5,1,1950.5,400,0.41,537.5,0.55,-137.5,-0.14,11437.5,11.44
198,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,400,0.41,537.5,0.55,-137.5,-0.14,11437.5,11.44
199,Exit long,2000-10-19 17:00,S1 Climax,1957.25,1,1950.5,337.5,0.35,575,0.59,-137.5,-0.14,11775,11.77
199,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,337.5,0.35,575,0.59,-137.5,-0.14,11775,11.77
200,Exit long,2000-10-19 17:30,S1 Climax,1962.5,1,1950.5,600,0.62,687.5,0.70,-137.5,-0.14,12375,12.38
200,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,600,0.62,687.5,0.70,-137.5,-0.14,12375,12.38
201,Exit long,2000-10-19 18:00,S1 Climax,1962.75,1,1950.5,612.5,0.63,712.5,0.73,-137.5,-0.14,12987.5,12.99
201,Entry long,2000-10-19 15:00,S1 Trend,1950.5,1,1950.5,612.5,0.63,712.5,0.73,-137.5,-0.14,12987.5,12.99
